system,seed,case_id,group,decision_type,top1,nll
nonlinear,0,general_11#73,test_iid,action,1,0.2446
nonlinear,0,general_11#78,test_iid,location,1,0.1711
nonlinear,0,general_11#79,test_iid,action,1,0.6099
nonlinear,0,general_11#92,test_iid,action,1,0.5634
nonlinear,0,general_11#93,test_iid,location,1,0.2083
nonlinear,0,general_12#4,test_iid,action,0,1.0441
nonlinear,0,general_12#61,test_iid,action,0,1.4572
nonlinear,0,general_12#75,test_iid,location,1,0.003
nonlinear,0,general_12#82,test_iid,location,1,0.0373
nonlinear,0,general_12#93,test_iid,action,1,0.4895
nonlinear,0,general_13#37,test_iid,action,0,1.5203
nonlinear,0,general_13#40,test_iid,action,0,1.4608
nonlinear,0,general_13#48,test_iid,action,1,0.1754
nonlinear,0,general_13#66,test_iid,action,1,0.0492
nonlinear,0,general_13#73,test_iid,location,1,0.0901
nonlinear,0,general_14#5,test_iid,action,0,1.7265
nonlinear,0,general_14#27,test_iid,action,0,1.3692
nonlinear,0,general_14#35,test_iid,action,0,3.1256
nonlinear,0,general_14#53,test_iid,location,0,3.5401
nonlinear,0,general_14#54,test_iid,location,0,0.9112
nonlinear,0,general_14#68,test_iid,location,1,0.0735
nonlinear,0,general_14#83,test_iid,action,0,1.3183
nonlinear,0,general_14#86,test_iid,action,1,0.0306
nonlinear,0,general_14#90,test_iid,location,1,0.0
nonlinear,0,general_15#20,test_iid,location,0,2.3699
nonlinear,0,general_15#24,test_iid,location,1,0.0009
nonlinear,0,general_15#39,test_iid,location,1,0.0012
nonlinear,0,general_15#62,test_iid,action,0,1.4735
nonlinear,0,general_15#80,test_iid,action,1,0.2326
nonlinear,0,general_15#89,test_iid,action,1,0.0146
nonlinear,0,heldout_location_01#1,test_family,location,1,0.0058
nonlinear,0,heldout_location_01#2,test_family,location,0,3.3015
nonlinear,0,heldout_location_01#3,test_family,location,1,0.0064
nonlinear,0,heldout_location_01#4,test_family,location,1,0.0068
nonlinear,0,heldout_location_01#5,test_family,location,0,1.4456
nonlinear,0,heldout_location_01#6,test_family,location,1,0.0005
nonlinear,0,heldout_location_01#7,test_family,location,0,2.1233
nonlinear,0,heldout_location_01#8,test_family,location,0,1.6067
nonlinear,0,heldout_location_01#9,test_family,location,1,0.0001
nonlinear,0,heldout_location_01#10,test_family,location,0,2.2075
nonlinear,0,heldout_location_01#11,test_family,location,1,0.0214
nonlinear,0,heldout_location_01#12,test_family,location,1,0.2542
nonlinear,0,heldout_location_01#13,test_family,location,0,4.7476
nonlinear,0,heldout_location_01#14,test_family,location,1,0.77
nonlinear,0,heldout_location_01#15,test_family,location,1,0.1242
nonlinear,0,heldout_location_01#16,test_family,location,0,1.2501
nonlinear,0,heldout_location_01#17,test_family,location,1,0.0001
nonlinear,0,heldout_location_01#18,test_family,location,1,0.0001
nonlinear,0,heldout_location_01#19,test_family,location,0,2.4829
nonlinear,0,heldout_location_01#20,test_family,action,0,4.7671
nonlinear,0,heldout_location_01#21,test_family,action,1,0.2053
nonlinear,0,heldout_location_01#22,test_family,action,1,0.011
nonlinear,0,heldout_location_01#23,test_family,action,1,0.0934
nonlinear,0,heldout_location_01#24,test_family,action,1,0.0028
nonlinear,0,heldout_location_01#25,test_family,action,0,5.739
nonlinear,0,heldout_location_01#26,test_family,action,1,0.0
nonlinear,0,heldout_location_01#27,test_family,action,0,1.7883
nonlinear,0,heldout_location_01#28,test_family,action,1,0.0016
nonlinear,0,heldout_location_01#29,test_family,action,0,4.3711
nonlinear,0,heldout_location_01#30,test_family,action,1,0.1046
nonlinear,0,heldout_location_01#31,test_family,action,0,3.915
nonlinear,0,heldout_location_01#32,test_family,action,0,1.7695
nonlinear,0,heldout_location_01#33,test_family,action,1,0.0232
nonlinear,0,heldout_location_01#34,test_family,action,1,0.0063
nonlinear,0,heldout_location_01#35,test_family,action,1,0.5841
nonlinear,0,heldout_location_01#36,test_family,action,0,2.0124
nonlinear,0,heldout_location_01#37,test_family,action,1,0.0007
nonlinear,0,personality_01#1,test_pers,location,1,0.2915
nonlinear,0,personality_01#2,test_pers,location,0,1.2122
nonlinear,0,personality_01#3,test_pers,location,0,4.147
nonlinear,0,personality_01#4,test_pers,location,1,0.0912
nonlinear,0,personality_01#5,test_pers,location,0,6.2557
nonlinear,0,personality_01#6,test_pers,location,0,1.9717
nonlinear,0,personality_01#7,test_pers,location,0,3.8581
nonlinear,0,personality_01#8,test_pers,location,1,0.62
nonlinear,0,personality_01#9,test_pers,location,1,0.0013
nonlinear,0,personality_01#10,test_pers,location,1,0.1522
nonlinear,0,personality_01#11,test_pers,location,0,2.4059
nonlinear,0,personality_01#12,test_pers,location,1,0.0039
nonlinear,0,personality_01#13,test_pers,location,1,0.0262
nonlinear,0,personality_01#14,test_pers,location,1,0.1723
nonlinear,0,personality_01#15,test_pers,location,0,1.0419
nonlinear,0,personality_01#16,test_pers,location,1,0.0132
nonlinear,0,personality_01#17,test_pers,location,1,0.0846
nonlinear,0,personality_01#18,test_pers,location,0,2.1473
nonlinear,0,personality_01#19,test_pers,location,0,0.8504
nonlinear,0,personality_01#20,test_pers,action,1,0.0002
nonlinear,0,personality_01#21,test_pers,action,1,0.0429
nonlinear,0,personality_01#22,test_pers,action,1,0.1503
nonlinear,0,personality_01#23,test_pers,action,1,0.0
nonlinear,0,personality_01#24,test_pers,action,1,0.0007
nonlinear,0,personality_01#25,test_pers,action,0,8.1542
nonlinear,0,personality_01#26,test_pers,action,1,0.0003
nonlinear,0,personality_01#27,test_pers,action,1,0.0015
nonlinear,0,personality_01#28,test_pers,action,0,1.747
nonlinear,0,personality_01#29,test_pers,action,1,0.2145
nonlinear,0,personality_01#30,test_pers,action,1,0.0032
nonlinear,0,personality_01#31,test_pers,action,1,0.7808
nonlinear,0,personality_01#32,test_pers,action,0,3.3619
nonlinear,0,personality_01#33,test_pers,action,1,0.11
nonlinear,0,personality_01#34,test_pers,action,1,0.4457
nonlinear,0,personality_01#35,test_pers,action,0,1.0769
nonlinear,0,personality_01#36,test_pers,action,1,0.1586
nonlinear,0,personality_01#37,test_pers,action,0,1.7348
nonlinear,0,personality_01#38,test_pers,action,0,5.5298
nonlinear,1,general_01#74,test_iid,action,1,0.446
nonlinear,1,general_01#75,test_iid,location,1,0.0184
nonlinear,1,general_01#93,test_iid,action,1,0.4309
nonlinear,1,general_01#94,test_iid,action,1,0.0114
nonlinear,1,general_02#32,test_iid,action,1,0.6091
nonlinear,1,general_02#35,test_iid,location,1,0.076
nonlinear,1,general_02#61,test_iid,action,1,0.1008
nonlinear,1,general_02#65,test_iid,location,1,0.4848
nonlinear,1,general_03#3,test_iid,location,1,0.0019
nonlinear,1,general_03#14,test_iid,location,1,0.1076
nonlinear,1,general_03#17,test_iid,location,0,0.8957
nonlinear,1,general_03#18,test_iid,location,1,0.0085
nonlinear,1,general_03#98,test_iid,action,1,0.0402
nonlinear,1,general_04#10,test_iid,location,1,0.0858
nonlinear,1,general_04#23,test_iid,location,0,1.1956
nonlinear,1,general_04#29,test_iid,location,1,0.7611
nonlinear,1,general_04#52,test_iid,location,1,0.0004
nonlinear,1,general_04#57,test_iid,action,1,0.0507
nonlinear,1,general_04#85,test_iid,location,0,6.7164
nonlinear,1,general_05#36,test_iid,action,1,0.0048
nonlinear,1,general_05#94,test_iid,location,0,5.3721
nonlinear,1,general_05#99,test_iid,location,1,0.0004
nonlinear,1,general_06#11,test_iid,location,1,0.0962
nonlinear,1,general_06#28,test_iid,location,1,0.056
nonlinear,1,general_06#33,test_iid,action,0,1.7786
nonlinear,1,general_06#50,test_iid,location,1,0.365
nonlinear,1,general_06#67,test_iid,location,1,0.0005
nonlinear,1,general_06#72,test_iid,location,1,0.0006
nonlinear,1,general_06#84,test_iid,location,1,0.142
nonlinear,1,general_06#89,test_iid,location,1,0.0042
nonlinear,1,general_07#70,test_iid,action,1,0.1012
nonlinear,1,general_07#80,test_iid,location,0,1.3452
nonlinear,1,general_07#95,test_iid,action,1,0.2859
nonlinear,1,general_07#96,test_iid,action,0,1.5229
nonlinear,1,general_08#17,test_iid,action,1,0.6662
nonlinear,1,general_08#24,test_iid,action,1,0.1058
nonlinear,1,general_08#44,test_iid,action,1,0.2092
nonlinear,1,general_08#50,test_iid,action,0,0.9797
nonlinear,1,general_09#18,test_iid,location,1,0.1239
nonlinear,1,general_09#47,test_iid,location,1,0.333
nonlinear,1,general_09#50,test_iid,action,1,0.0635
nonlinear,1,general_09#84,test_iid,location,1,0.1804
nonlinear,1,general_09#96,test_iid,action,1,0.0813
nonlinear,1,general_09#100,test_iid,location,1,0.6908
nonlinear,1,general_10#88,test_iid,location,1,0.3613
nonlinear,1,general_10#99,test_iid,location,1,0.0079
nonlinear,1,general_11#6,test_iid,action,1,0.0034
nonlinear,1,general_11#23,test_iid,action,1,0.35
nonlinear,1,general_11#68,test_iid,action,1,0.2936
nonlinear,1,general_11#73,test_iid,action,1,0.158
nonlinear,1,general_11#78,test_iid,location,1,0.175
nonlinear,1,general_11#79,test_iid,action,1,0.4418
nonlinear,1,general_11#92,test_iid,action,1,0.5377
nonlinear,1,general_11#93,test_iid,location,1,0.096
nonlinear,1,general_12#4,test_iid,action,0,0.8103
nonlinear,1,general_12#61,test_iid,action,0,1.979
nonlinear,1,general_12#75,test_iid,location,1,0.0008
nonlinear,1,general_12#82,test_iid,location,1,0.0523
nonlinear,1,general_12#93,test_iid,action,1,0.2023
nonlinear,1,general_13#37,test_iid,action,0,1.4676
nonlinear,1,general_13#40,test_iid,action,0,1.198
nonlinear,1,general_13#48,test_iid,action,1,0.149
nonlinear,1,general_13#66,test_iid,action,1,0.0275
nonlinear,1,general_13#73,test_iid,location,1,0.0353
nonlinear,1,general_14#5,test_iid,action,0,1.8844
nonlinear,1,general_14#27,test_iid,action,0,0.9975
nonlinear,1,general_14#35,test_iid,action,0,2.466
nonlinear,1,general_14#53,test_iid,location,0,2.6292
nonlinear,1,general_14#54,test_iid,location,0,1.2595
nonlinear,1,general_14#68,test_iid,location,1,0.0869
nonlinear,1,general_14#83,test_iid,action,0,1.5368
nonlinear,1,general_14#86,test_iid,action,1,0.0857
nonlinear,1,general_14#90,test_iid,location,1,0.0
nonlinear,1,general_15#20,test_iid,location,0,1.8382
nonlinear,1,general_15#24,test_iid,location,1,0.0013
nonlinear,1,general_15#39,test_iid,location,1,0.0009
nonlinear,1,general_15#62,test_iid,action,0,1.493
nonlinear,1,general_15#80,test_iid,action,1,0.304
nonlinear,1,general_15#89,test_iid,action,1,0.0095
nonlinear,1,heldout_location_01#1,test_family,location,1,0.0018
nonlinear,1,heldout_location_01#2,test_family,location,0,3.002
nonlinear,1,heldout_location_01#3,test_family,location,1,0.0075
nonlinear,1,heldout_location_01#4,test_family,location,1,0.0013
nonlinear,1,heldout_location_01#5,test_family,location,1,0.5645
nonlinear,1,heldout_location_01#6,test_family,location,1,0.0003
nonlinear,1,heldout_location_01#7,test_family,location,0,2.6384
nonlinear,1,heldout_location_01#8,test_family,location,0,1.8305
nonlinear,1,heldout_location_01#9,test_family,location,1,0.0002
nonlinear,1,heldout_location_01#10,test_family,location,0,1.7605
nonlinear,1,heldout_location_01#11,test_family,location,1,0.0186
nonlinear,1,heldout_location_01#12,test_family,location,1,0.1064
nonlinear,1,heldout_location_01#13,test_family,location,0,3.7115
nonlinear,1,heldout_location_01#14,test_family,location,1,0.5
nonlinear,1,heldout_location_01#15,test_family,location,1,0.278
nonlinear,1,heldout_location_01#16,test_family,location,0,1.4549
nonlinear,1,heldout_location_01#17,test_family,location,1,0.0001
nonlinear,1,heldout_location_01#18,test_family,location,1,0.0002
nonlinear,1,heldout_location_01#19,test_family,location,0,2.4905
nonlinear,1,heldout_location_01#20,test_family,action,0,6.4866
nonlinear,1,heldout_location_01#21,test_family,action,1,0.0256
nonlinear,1,heldout_location_01#22,test_family,action,1,0.0161
nonlinear,1,heldout_location_01#23,test_family,action,1,0.0664
nonlinear,1,heldout_location_01#24,test_family,action,1,0.0072
nonlinear,1,heldout_location_01#25,test_family,action,0,7.7707
nonlinear,1,heldout_location_01#26,test_family,action,1,0.0
nonlinear,1,heldout_location_01#27,test_family,action,0,1.7201
nonlinear,1,heldout_location_01#28,test_family,action,1,0.0021
nonlinear,1,heldout_location_01#29,test_family,action,0,6.7071
nonlinear,1,heldout_location_01#30,test_family,action,1,0.0877
nonlinear,1,heldout_location_01#31,test_family,action,0,2.7092
nonlinear,1,heldout_location_01#32,test_family,action,1,0.7275
nonlinear,1,heldout_location_01#33,test_family,action,1,0.0291
nonlinear,1,heldout_location_01#34,test_family,action,1,0.0047
nonlinear,1,heldout_location_01#35,test_family,action,1,0.2911
nonlinear,1,heldout_location_01#36,test_family,action,0,2.1319
nonlinear,1,heldout_location_01#37,test_family,action,1,0.0035
nonlinear,1,personality_01#1,test_pers,location,1,0.2762
nonlinear,1,personality_01#2,test_pers,location,0,1.1687
nonlinear,1,personality_01#3,test_pers,location,0,4.6076
nonlinear,1,personality_01#4,test_pers,location,1,0.0413
nonlinear,1,personality_01#5,test_pers,location,0,5.4249
nonlinear,1,personality_01#6,test_pers,location,0,2.2226
nonlinear,1,personality_01#7,test_pers,location,0,4.5341
nonlinear,1,personality_01#8,test_pers,location,1,0.3308
nonlinear,1,personality_01#9,test_pers,location,1,0.0048
nonlinear,1,personality_01#10,test_pers,location,1,0.1146
nonlinear,1,personality_01#11,test_pers,location,0,2.5762
nonlinear,1,personality_01#12,test_pers,location,1,0.0011
nonlinear,1,personality_01#13,test_pers,location,1,0.0143
nonlinear,1,personality_01#14,test_pers,location,1,0.1352
nonlinear,1,personality_01#15,test_pers,location,0,0.9908
nonlinear,1,personality_01#16,test_pers,location,1,0.01
nonlinear,1,personality_01#17,test_pers,location,1,0.1312
nonlinear,1,personality_01#18,test_pers,location,0,2.0698
nonlinear,1,personality_01#19,test_pers,location,0,1.0737
nonlinear,1,personality_01#20,test_pers,action,1,0.0002
nonlinear,1,personality_01#21,test_pers,action,1,0.0478
nonlinear,1,personality_01#22,test_pers,action,1,0.0656
nonlinear,1,personality_01#23,test_pers,action,1,0.0
nonlinear,1,personality_01#24,test_pers,action,1,0.001
nonlinear,1,personality_01#25,test_pers,action,0,9.7353
nonlinear,1,personality_01#26,test_pers,action,1,0.0001
nonlinear,1,personality_01#27,test_pers,action,1,0.0004
nonlinear,1,personality_01#28,test_pers,action,0,1.9405
nonlinear,1,personality_01#29,test_pers,action,0,0.7668
nonlinear,1,personality_01#30,test_pers,action,1,0.0015
nonlinear,1,personality_01#31,test_pers,action,1,0.7566
nonlinear,1,personality_01#32,test_pers,action,0,2.8952
nonlinear,1,personality_01#33,test_pers,action,1,0.11
nonlinear,1,personality_01#34,test_pers,action,1,0.365
nonlinear,1,personality_01#35,test_pers,action,0,0.7101
nonlinear,1,personality_01#36,test_pers,action,1,0.1874
nonlinear,1,personality_01#37,test_pers,action,0,1.8552
nonlinear,1,personality_01#38,test_pers,action,0,5.1455
nonlinear,4,general_01#74,test_iid,action,1,0.6205
nonlinear,4,general_01#75,test_iid,location,1,0.0255
nonlinear,4,general_01#93,test_iid,action,1,0.5364
nonlinear,4,general_01#94,test_iid,action,1,0.0097
nonlinear,4,general_02#32,test_iid,action,1,0.4111
nonlinear,4,general_02#35,test_iid,location,1,0.1483
nonlinear,4,general_02#61,test_iid,action,1,0.0614
nonlinear,4,general_02#65,test_iid,location,1,0.5533
nonlinear,4,general_03#3,test_iid,location,1,0.0005
nonlinear,4,general_03#14,test_iid,location,1,0.1088
nonlinear,4,general_03#17,test_iid,location,0,0.876
nonlinear,4,general_03#18,test_iid,location,1,0.0138
nonlinear,4,general_03#98,test_iid,action,1,0.012
nonlinear,4,general_04#10,test_iid,location,1,0.1135
nonlinear,4,general_04#23,test_iid,location,0,1.4438
nonlinear,4,general_04#29,test_iid,location,1,0.7804
nonlinear,4,general_04#52,test_iid,location,1,0.0001
nonlinear,4,general_04#57,test_iid,action,1,0.0154
nonlinear,4,general_04#85,test_iid,location,0,5.9466
nonlinear,4,general_05#36,test_iid,action,1,0.0041
nonlinear,4,general_05#94,test_iid,location,0,5.1503
nonlinear,4,general_05#99,test_iid,location,1,0.0001
nonlinear,4,general_06#11,test_iid,location,1,0.0584
nonlinear,4,general_06#28,test_iid,location,1,0.054
nonlinear,4,general_06#33,test_iid,action,0,2.3022
nonlinear,4,general_06#50,test_iid,location,1,0.5301
nonlinear,4,general_06#67,test_iid,location,1,0.0009
nonlinear,4,general_06#72,test_iid,location,1,0.0006
nonlinear,4,general_06#84,test_iid,location,1,0.0986
nonlinear,4,general_06#89,test_iid,location,1,0.0025
nonlinear,4,general_07#70,test_iid,action,1,0.2699
nonlinear,4,general_07#80,test_iid,location,0,1.7008
nonlinear,4,general_07#95,test_iid,action,1,0.148
nonlinear,4,general_07#96,test_iid,action,0,1.9627
nonlinear,4,general_08#17,test_iid,action,1,0.3008
nonlinear,4,general_08#24,test_iid,action,1,0.2313
nonlinear,4,general_08#44,test_iid,action,1,0.2444
nonlinear,4,general_08#50,test_iid,action,0,1.2089
nonlinear,4,general_09#18,test_iid,location,1,0.2426
nonlinear,4,general_09#47,test_iid,location,1,0.3107
nonlinear,4,general_09#50,test_iid,action,1,0.0718
nonlinear,4,general_09#84,test_iid,location,1,0.2109
nonlinear,4,general_09#96,test_iid,action,1,0.1281
nonlinear,4,general_09#100,test_iid,location,1,0.8213
nonlinear,4,general_10#88,test_iid,location,1,0.2089
nonlinear,4,general_10#99,test_iid,location,1,0.0064
nonlinear,4,general_11#6,test_iid,action,1,0.0019
nonlinear,4,general_11#23,test_iid,action,1,0.3175
nonlinear,4,general_11#68,test_iid,action,1,0.2741
nonlinear,4,general_11#73,test_iid,action,1,0.1146
nonlinear,4,general_11#78,test_iid,location,1,0.2455
nonlinear,4,general_11#79,test_iid,action,1,0.6324
nonlinear,4,general_11#92,test_iid,action,1,0.4526
nonlinear,4,general_11#93,test_iid,location,1,0.1279
nonlinear,4,general_12#4,test_iid,action,0,1.0586
nonlinear,4,general_12#61,test_iid,action,0,1.9401
nonlinear,4,general_12#75,test_iid,location,1,0.0053
nonlinear,4,general_12#82,test_iid,location,1,0.1196
nonlinear,4,general_12#93,test_iid,action,1,0.2846
nonlinear,4,general_13#37,test_iid,action,0,1.7484
nonlinear,4,general_13#40,test_iid,action,0,1.6417
